id_beneficiario,id_projeto,nome,cpf,dt_nascimento,sexo,escolaridade,renda_mensal,faixa_renda,chefe_familia,dt_cadastro
1703,15,Fernanda Nascimento,812.489.328-51,2010-09-23,M,Fundamental,5480.53,De R$ 4.401 a R$ 8.000,N,2018-10-29
1704,15,Lucas Ferreira,458.212.265-77,2001-10-20,M,Pós-graduação,5976.91,De R$ 4.401 a R$ 8.000,N,2018-11-19
1705,15,Ricardo Santos,973.421.728-47,1978-07-07,F,Pós-graduação,3871.28,De R$ 2.641 a R$ 4.400,N,2018-08-11
1706,15,Ricardo Souza,438.871.368-47,1997-02-19,M,Superior,5533.71,De R$ 4.401 a R$ 8.000,N,2018-06-18
1707,15,Patrícia Nascimento,717.703.350-87,1987-05-24,M,Superior,5206.3,De R$ 4.401 a R$ 8.000,N,2018-10-26
1708,15,Vanessa Souza,998.519.370-12,2000-06-13,M,Médio,2852.64,De R$ 2.641 a R$ 4.400,S,2018-06-12
1709,15,Felipe Oliveira,719.840.588-37,2013-03-24,F,Fundamental,3162.95,De R$ 2.641 a R$ 4.400,S,2018-07-10
1710,15,Vanessa Rodrigues,232.162.807-32,1969-04-18,M,Pós-graduação,7764.83,De R$ 4.401 a R$ 8.000,S,2018-09-30
1711,15,Larissa Ferreira,297.393.745-62,1989-04-27,F,Superior,2969.78,De R$ 2.641 a R$ 4.400,N,2018-10-27
1712,15,Fernanda Silva,350.110.143-48,1971-11-01,F,Pós-graduação,6985.83,De R$ 4.401 a R$ 8.000,N,2018-09-05
1713,15,Rafael Lima,680.155.942-13,1965-10-01,M,Superior,1868.35,Até R$ 2.640,S,2018-07-04
1714,15,Camila Ferreira,979.502.985-55,1970-04-19,F,Médio,2269.09,Até R$ 2.640,N,2018-10-27
1715,15,Bruno Silva,668.540.925-20,1990-04-08,M,Fundamental,5321.63,De R$ 4.401 a R$ 8.000,N,2018-11-27
1716,15,Beatriz Souza,812.435.506-59,1992-05-04,M,Fundamental,4778.36,De R$ 4.401 a R$ 8.000,S,2018-07-27
1717,15,João Lima,403.287.295-62,2008-08-17,M,Médio,4765.26,De R$ 4.401 a R$ 8.000,S,2018-08-02
1718,15,Pedro Oliveira,371.516.312-93,1977-06-26,M,Fundamental,3032.2,De R$ 2.641 a R$ 4.400,N,2018-07-29
1719,15,Felipe Alves,859.809.790-94,2000-06-09,F,Fundamental,5942.28,De R$ 4.401 a R$ 8.000,S,2018-10-19
1720,15,Fernanda Nascimento,981.387.490-84,1988-02-25,M,Médio,5917.44,De R$ 4.401 a R$ 8.000,S,2018-11-12
1721,15,Pedro Santos,576.369.292-14,2003-09-19,F,Médio,3954.71,De R$ 2.641 a R$ 4.400,N,2018-06-14
1722,15,Marcos Silva,267.265.934-81,1973-12-02,F,Pós-graduação,2444.34,Até R$ 2.640,N,2018-08-25
1723,15,Amanda Oliveira,303.305.236-76,1976-04-02,M,Médio,4028.88,De R$ 2.641 a R$ 4.400,S,2018-07-04
1724,15,Patrícia Nascimento,210.320.309-11,1961-06-16,M,Fundamental,1767.98,Até R$ 2.640,S,2018-07-20
1725,15,Camila Santos,851.808.225-95,1982-10-03,F,Pós-graduação,3739.7,De R$ 2.641 a R$ 4.400,N,2018-06-02
1726,15,Fernanda Rodrigues,724.724.455-50,1999-04-03,M,Fundamental,6962.5,De R$ 4.401 a R$ 8.000,S,2018-08-10
1727,15,Maria Oliveira,336.852.695-81,1993-03-18,F,Pós-graduação,2316.39,Até R$ 2.640,S,2018-07-30
1728,15,Fernanda Silva,230.653.403-68,1962-08-09,M,Fundamental,2360.85,Até R$ 2.640,S,2018-09-24
1729,15,Fernanda Souza,153.482.159-66,1974-08-17,F,Superior,7694.81,De R$ 4.401 a R$ 8.000,N,2018-06-26
1730,15,Bruno Ferreira,944.366.523-23,2002-09-23,M,Superior,5423.79,De R$ 4.401 a R$ 8.000,S,2018-09-06
1731,15,Ricardo Alves,993.551.257-96,1992-04-10,F,Médio,5406.7,De R$ 4.401 a R$ 8.000,N,2018-10-07
1732,15,Amanda Nascimento,141.921.698-98,1965-10-01,F,Pós-graduação,2095.13,Até R$ 2.640,N,2018-10-14
1733,15,Larissa Oliveira,353.597.355-90,1985-04-11,M,Pós-graduação,5930.8,De R$ 4.401 a R$ 8.000,S,2018-07-17
1734,15,Maria Silva,222.643.568-75,1968-12-11,M,Médio,1735.93,Até R$ 2.640,N,2018-11-23
1735,15,Rafael Silva,785.175.565-16,2009-08-05,F,Superior,3794.69,De R$ 2.641 a R$ 4.400,S,2018-11-08
1736,15,Marcos Santos,701.734.732-42,1980-03-26,F,Médio,5107.5,De R$ 4.401 a R$ 8.000,N,2018-06-28
1737,15,Lucas Oliveira,604.497.866-42,2004-04-26,M,Médio,1534.57,Até R$ 2.640,N,2018-07-16
1738,15,Pedro Oliveira,247.215.484-32,1974-09-03,F,Superior,954.54,Até R$ 2.640,N,2018-10-29
1739,15,Beatriz Lima,857.853.101-98,1994-04-25,M,Médio,6919.98,De R$ 4.401 a R$ 8.000,N,2018-08-14
1740,15,Ana Souza,614.960.631-73,1987-02-05,F,Fundamental,3988.29,De R$ 2.641 a R$ 4.400,N,2018-09-26
1741,15,Ana Ferreira,728.799.486-74,1961-11-12,F,Fundamental,6591.96,De R$ 4.401 a R$ 8.000,N,2018-07-18
1742,15,Rafael Oliveira,506.537.749-94,2000-03-17,M,Médio,4377.21,De R$ 2.641 a R$ 4.400,N,2018-09-14
1743,15,Camila Rodrigues,585.426.913-31,1980-12-01,M,Superior,2729.65,De R$ 2.641 a R$ 4.400,S,2018-06-04
1744,15,Patrícia Ferreira,655.185.245-87,1997-07-13,M,Fundamental,1379.98,Até R$ 2.640,N,2018-10-24
1745,15,Pedro Santos,173.430.985-62,1974-02-22,M,Fundamental,1886.55,Até R$ 2.640,S,2018-10-29
1746,15,Vanessa Costa,338.546.350-69,1988-07-03,M,Pós-graduação,3073.79,De R$ 2.641 a R$ 4.400,S,2018-11-06
1747,15,Lucas Silva,541.486.177-52,1986-08-12,F,Fundamental,5581.38,De R$ 4.401 a R$ 8.000,N,2018-06-24
1748,15,Carlos Lima,770.651.878-15,1977-06-14,M,Superior,2274.29,Até R$ 2.640,S,2018-11-27
1749,15,Maria Oliveira,970.255.196-32,1974-02-01,M,Superior,1262.47,Até R$ 2.640,N,2018-10-08
1750,15,Diego Oliveira,990.545.656-63,1970-02-08,F,Pós-graduação,5920.85,De R$ 4.401 a R$ 8.000,N,2018-06-02
1751,15,Carlos Alves,434.368.669-78,1969-04-30,M,Pós-graduação,6297.75,De R$ 4.401 a R$ 8.000,N,2018-08-17
1752,15,Ana Silva,913.497.281-82,1971-12-25,F,Pós-graduação,6827.64,De R$ 4.401 a R$ 8.000,N,2018-08-01
1753,15,Patrícia Costa,388.991.508-49,1988-02-21,M,Pós-graduação,4549.62,De R$ 4.401 a R$ 8.000,S,2018-07-25
1754,15,Carlos Nascimento,244.832.546-28,1986-07-28,M,Fundamental,5541.23,De R$ 4.401 a R$ 8.000,S,2018-07-16
1755,15,Maria Silva,391.267.726-42,1961-07-14,M,Fundamental,3000.6,De R$ 2.641 a R$ 4.400,N,2018-10-02
1756,15,Vanessa Santos,192.582.983-88,2005-11-07,F,Médio,7402.66,De R$ 4.401 a R$ 8.000,N,2018-10-28
1757,15,Rafael Souza,689.807.639-22,2014-09-03,M,Médio,5077.24,De R$ 4.401 a R$ 8.000,S,2018-10-18
1758,15,Felipe Costa,519.121.855-98,1961-10-14,M,Fundamental,1210.49,Até R$ 2.640,S,2018-06-01
1759,15,Lucas Alves,444.298.657-60,1991-03-16,M,Fundamental,7540.97,De R$ 4.401 a R$ 8.000,S,2018-08-21
1760,15,Lucas Souza,350.642.340-80,1964-02-29,M,Superior,3151.79,De R$ 2.641 a R$ 4.400,S,2018-09-14
1761,15,Vanessa Nascimento,163.161.561-60,1975-05-02,F,Médio,5551.89,De R$ 4.401 a R$ 8.000,N,2018-09-19
1762,15,Lucas Alves,311.993.613-88,1981-11-23,F,Médio,6976.12,De R$ 4.401 a R$ 8.000,S,2018-10-01
1763,15,Maria Alves,444.750.216-90,1996-07-23,F,Médio,7280.92,De R$ 4.401 a R$ 8.000,N,2018-09-24
1764,15,Diego Souza,895.211.100-19,1969-05-25,M,Médio,2584.39,Até R$ 2.640,S,2018-07-21
1765,15,Fernanda Santos,789.653.969-75,1980-03-28,M,Superior,5961.65,De R$ 4.401 a R$ 8.000,S,2018-09-26
1766,15,Maria Alves,588.433.825-99,2013-11-01,M,Pós-graduação,6043.92,De R$ 4.401 a R$ 8.000,N,2018-10-04
1767,15,João Costa,873.744.840-57,1994-08-06,M,Fundamental,1483.8,Até R$ 2.640,S,2018-11-14
1768,15,Maria Nascimento,230.578.721-66,1983-11-25,F,Fundamental,2581.01,Até R$ 2.640,N,2018-10-06
1769,15,Vanessa Costa,693.973.646-92,1969-12-05,M,Superior,3336.87,De R$ 2.641 a R$ 4.400,N,2018-11-16
1770,15,Ana Oliveira,818.500.485-57,2004-08-18,F,Pós-graduação,2083.0,Até R$ 2.640,S,2018-11-03
1771,15,Carlos Oliveira,431.558.309-49,1991-10-01,M,Superior,4938.17,De R$ 4.401 a R$ 8.000,N,2018-07-27
1772,15,Felipe Silva,882.555.855-48,2014-01-14,M,Fundamental,2764.37,De R$ 2.641 a R$ 4.400,N,2018-08-07
1773,15,Rafael Costa,533.704.411-18,2002-08-18,F,Pós-graduação,1827.58,Até R$ 2.640,N,2018-06-05
1774,15,Rafael Rodrigues,414.802.796-73,2010-06-16,F,Superior,827.7,Até R$ 2.640,N,2018-09-11
1775,15,Larissa Lima,921.722.921-74,1984-09-28,F,Fundamental,1341.93,Até R$ 2.640,N,2018-09-26
1776,15,Camila Alves,745.451.311-61,1981-10-04,M,Pós-graduação,2880.62,De R$ 2.641 a R$ 4.400,N,2018-10-27
1777,15,Pedro Ferreira,110.911.719-31,2007-11-18,F,Fundamental,1001.27,Até R$ 2.640,N,2018-07-13
1778,15,João Oliveira,508.242.569-15,1970-08-11,F,Pós-graduação,6817.0,De R$ 4.401 a R$ 8.000,N,2018-10-19
1779,15,Ana Alves,283.377.647-42,2013-12-28,F,Fundamental,7292.47,De R$ 4.401 a R$ 8.000,S,2018-05-31
1780,15,Vanessa Alves,294.995.781-15,2009-11-27,F,Pós-graduação,7116.27,De R$ 4.401 a R$ 8.000,N,2018-11-17
1781,15,Rafael Nascimento,854.585.368-23,2008-07-09,F,Pós-graduação,4767.67,De R$ 4.401 a R$ 8.000,S,2018-06-03
1782,15,Camila Ferreira,113.148.100-37,1973-05-26,M,Superior,7463.27,De R$ 4.401 a R$ 8.000,N,2018-11-20
1783,15,Rafael Ferreira,760.308.117-55,1996-03-07,F,Superior,1533.12,Até R$ 2.640,S,2018-10-20
1784,15,Beatriz Rodrigues,654.780.964-47,1983-06-03,F,Pós-graduação,6324.23,De R$ 4.401 a R$ 8.000,S,2018-10-06
1785,15,Ana Santos,643.583.265-63,2003-01-18,M,Fundamental,7380.66,De R$ 4.401 a R$ 8.000,S,2018-11-08
1786,15,Carlos Silva,336.377.402-48,1978-04-22,F,Médio,3879.63,De R$ 2.641 a R$ 4.400,S,2018-09-08
1787,15,Amanda Costa,672.510.938-57,2003-06-02,M,Superior,2774.66,De R$ 2.641 a R$ 4.400,S,2018-09-04
1788,15,Fernanda Santos,431.452.725-86,1972-09-19,F,Pós-graduação,6469.26,De R$ 4.401 a R$ 8.000,S,2018-08-19
1789,15,Lucas Oliveira,227.723.108-52,1998-03-03,M,Médio,6330.45,De R$ 4.401 a R$ 8.000,N,2018-09-20
1790,15,Pedro Rodrigues,498.410.654-46,1962-08-21,F,Superior,2662.06,De R$ 2.641 a R$ 4.400,S,2018-10-31
1791,15,Carlos Lima,647.330.420-10,1999-03-19,F,Fundamental,3149.05,De R$ 2.641 a R$ 4.400,S,2018-08-12
1792,15,Beatriz Santos,270.818.948-86,1989-11-16,M,Fundamental,6046.31,De R$ 4.401 a R$ 8.000,S,2018-09-08
1793,15,Maria Santos,834.897.583-40,1971-06-17,M,Pós-graduação,5540.57,De R$ 4.401 a R$ 8.000,N,2018-07-10
1794,15,Diego Alves,849.352.732-54,1998-03-08,F,Superior,6361.29,De R$ 4.401 a R$ 8.000,N,2018-07-13
1795,15,Pedro Oliveira,797.961.454-27,1976-03-26,F,Fundamental,5008.08,De R$ 4.401 a R$ 8.000,N,2018-06-29
1796,15,Marcos Nascimento,186.559.168-17,2005-01-25,F,Fundamental,3159.38,De R$ 2.641 a R$ 4.400,S,2018-08-31
1797,15,Juliana Rodrigues,565.414.375-70,1987-09-05,M,Superior,5114.86,De R$ 4.401 a R$ 8.000,S,2018-08-30
1798,15,Larissa Souza,214.953.908-69,1972-08-30,M,Superior,2942.45,De R$ 2.641 a R$ 4.400,N,2018-11-26
1799,15,Juliana Souza,967.717.308-14,2011-03-27,F,Médio,4108.13,De R$ 2.641 a R$ 4.400,N,2018-10-08
1800,15,Beatriz Santos,642.322.531-20,2007-12-08,M,Médio,1018.05,Até R$ 2.640,S,2018-11-11
1801,15,Lucas Costa,138.625.585-74,2006-10-03,M,Fundamental,7412.8,De R$ 4.401 a R$ 8.000,N,2018-07-14
1802,15,Beatriz Silva,392.947.668-65,2003-01-20,M,Superior,4711.8,De R$ 4.401 a R$ 8.000,S,2018-08-19
1803,15,Pedro Costa,434.951.776-37,1976-04-14,F,Médio,1680.04,Até R$ 2.640,N,2018-10-09
1804,15,Vanessa Santos,464.535.802-71,1964-06-26,M,Superior,1531.0,Até R$ 2.640,N,2018-09-05
1805,15,Bruno Rodrigues,860.487.266-85,2004-07-19,F,Fundamental,1430.88,Até R$ 2.640,N,2018-07-27
1806,15,Fernanda Nascimento,719.689.363-58,1978-10-31,F,Superior,6658.15,De R$ 4.401 a R$ 8.000,N,2018-06-13
1807,15,Vanessa Silva,806.137.214-16,2014-09-09,F,Pós-graduação,5030.3,De R$ 4.401 a R$ 8.000,S,2018-10-25
1808,15,Ricardo Ferreira,267.197.821-20,1961-07-09,F,Superior,4625.3,De R$ 4.401 a R$ 8.000,N,2018-07-13
1809,15,Larissa Alves,404.734.869-95,1986-06-13,F,Superior,3607.01,De R$ 2.641 a R$ 4.400,N,2018-07-13
1810,15,Marcos Rodrigues,436.750.827-83,2010-05-02,F,Médio,7358.04,De R$ 4.401 a R$ 8.000,S,2018-10-29
1811,15,Maria Rodrigues,863.697.573-78,1964-08-09,M,Médio,2089.88,Até R$ 2.640,N,2018-10-13
1812,15,Rafael Rodrigues,183.573.114-52,2008-06-26,F,Superior,2150.23,Até R$ 2.640,N,2018-06-25
1813,15,Beatriz Costa,608.878.994-30,1983-11-08,F,Fundamental,6522.6,De R$ 4.401 a R$ 8.000,S,2018-07-16
1814,15,Beatriz Alves,614.449.870-65,1979-07-11,M,Fundamental,5395.01,De R$ 4.401 a R$ 8.000,S,2018-11-03
1815,15,Maria Souza,444.690.111-12,2004-02-10,M,Fundamental,6806.9,De R$ 4.401 a R$ 8.000,N,2018-09-27
1816,15,Amanda Oliveira,673.982.535-64,2011-10-10,M,Médio,1138.36,Até R$ 2.640,N,2018-06-22
1817,15,Diego Silva,872.839.575-11,1988-02-02,F,Médio,6160.5,De R$ 4.401 a R$ 8.000,S,2018-11-19
1818,15,Carlos Santos,689.346.906-84,1995-05-26,M,Fundamental,943.82,Até R$ 2.640,S,2018-10-14
1819,15,Bruno Souza,237.761.986-50,1971-04-10,F,Fundamental,6940.39,De R$ 4.401 a R$ 8.000,S,2018-09-17
1820,15,Larissa Ferreira,946.647.916-22,1963-10-16,M,Fundamental,4932.57,De R$ 4.401 a R$ 8.000,N,2018-08-22
1821,15,Pedro Lima,831.572.311-61,1965-06-21,M,Superior,7131.1,De R$ 4.401 a R$ 8.000,N,2018-07-22
1822,15,Fernanda Rodrigues,180.322.806-54,1994-01-04,F,Médio,6254.19,De R$ 4.401 a R$ 8.000,S,2018-08-29
1823,15,João Silva,741.441.657-51,1981-09-16,F,Fundamental,6549.05,De R$ 4.401 a R$ 8.000,N,2018-11-09
1824,15,Ricardo Santos,766.442.981-59,1986-03-09,F,Médio,4042.61,De R$ 2.641 a R$ 4.400,N,2018-10-23
1825,15,Carlos Santos,488.397.352-60,1976-09-05,M,Médio,3370.89,De R$ 2.641 a R$ 4.400,S,2018-09-28
1826,15,Ana Oliveira,657.708.531-93,2003-08-13,F,Pós-graduação,2108.32,Até R$ 2.640,S,2018-08-26
1827,15,Larissa Santos,486.926.361-42,1982-05-16,M,Pós-graduação,2923.89,De R$ 2.641 a R$ 4.400,S,2018-06-08
1828,15,Camila Ferreira,749.309.442-78,1969-05-28,F,Pós-graduação,5288.85,De R$ 4.401 a R$ 8.000,N,2018-06-10
1829,15,João Lima,785.673.659-10,1993-06-28,M,Pós-graduação,7736.01,De R$ 4.401 a R$ 8.000,S,2018-06-02
1830,15,Felipe Lima,532.237.977-75,1983-09-09,M,Superior,1827.51,Até R$ 2.640,N,2018-11-20
1831,15,Larissa Nascimento,335.706.424-37,1984-04-10,M,Pós-graduação,4063.67,De R$ 2.641 a R$ 4.400,S,2018-09-15
1832,15,Rafael Silva,683.277.277-74,2004-06-07,F,Pós-graduação,3695.35,De R$ 2.641 a R$ 4.400,N,2018-08-20
1833,15,Ricardo Ferreira,650.866.564-27,1991-06-15,F,Fundamental,1605.58,Até R$ 2.640,N,2018-08-07
1834,15,Felipe Alves,673.222.907-23,1977-08-19,F,Superior,953.17,Até R$ 2.640,S,2018-07-21
1835,15,Vanessa Alves,878.635.166-74,1987-05-15,F,Médio,7619.2,De R$ 4.401 a R$ 8.000,N,2018-09-21
1836,15,Ricardo Lima,319.514.390-70,1992-03-21,F,Fundamental,7724.96,De R$ 4.401 a R$ 8.000,N,2018-06-24
1837,15,Rafael Silva,737.215.457-34,1980-11-11,F,Fundamental,5965.71,De R$ 4.401 a R$ 8.000,S,2018-10-17
1838,15,Marcos Souza,906.270.140-43,1971-06-17,M,Médio,3650.47,De R$ 2.641 a R$ 4.400,S,2018-06-21
1839,15,Marcos Rodrigues,572.237.107-44,1963-02-15,F,Fundamental,6013.96,De R$ 4.401 a R$ 8.000,S,2018-06-14
1840,15,Juliana Santos,678.320.263-44,2004-05-20,F,Médio,5764.16,De R$ 4.401 a R$ 8.000,S,2018-06-15
1841,15,Pedro Santos,749.247.247-45,2003-04-22,F,Fundamental,5945.03,De R$ 4.401 a R$ 8.000,N,2018-07-08
1842,15,Vanessa Costa,309.287.281-57,1994-12-20,M,Pós-graduação,7877.34,De R$ 4.401 a R$ 8.000,N,2018-07-06
1843,15,Juliana Lima,276.529.202-23,1976-08-23,M,Fundamental,2885.21,De R$ 2.641 a R$ 4.400,S,2018-08-17
1844,15,Carlos Costa,320.151.586-11,1994-04-28,M,Pós-graduação,4586.05,De R$ 4.401 a R$ 8.000,N,2018-11-24
1845,15,Fernanda Silva,132.708.443-40,1975-03-28,F,Pós-graduação,1203.85,Até R$ 2.640,S,2018-06-17
1846,15,Felipe Alves,697.131.110-53,2011-04-01,F,Pós-graduação,3394.81,De R$ 2.641 a R$ 4.400,N,2018-06-07
1847,15,Ricardo Oliveira,441.917.676-11,1965-05-17,M,Pós-graduação,1489.61,Até R$ 2.640,S,2018-11-04
1848,15,João Rodrigues,275.264.195-23,2001-05-26,M,Pós-graduação,1444.22,Até R$ 2.640,S,2018-10-08
1849,15,Patrícia Rodrigues,245.290.222-13,2002-05-26,F,Superior,7169.12,De R$ 4.401 a R$ 8.000,N,2018-09-12
1850,15,Carlos Nascimento,271.660.927-18,1970-01-13,F,Fundamental,7991.31,De R$ 4.401 a R$ 8.000,N,2018-08-04
1851,15,João Oliveira,944.330.877-48,1987-06-27,F,Médio,2563.12,Até R$ 2.640,S,2018-08-31
1852,15,Patrícia Silva,247.450.285-37,1972-12-08,F,Fundamental,1468.47,Até R$ 2.640,S,2018-11-17
1853,15,Pedro Rodrigues,916.962.585-33,1961-07-11,F,Fundamental,5000.06,De R$ 4.401 a R$ 8.000,S,2018-11-19
1854,15,Marcos Ferreira,196.330.233-70,1976-05-20,F,Fundamental,3828.8,De R$ 2.641 a R$ 4.400,N,2018-11-01
1855,15,Ana Oliveira,376.453.947-98,1986-12-03,F,Superior,5985.44,De R$ 4.401 a R$ 8.000,S,2018-09-05
1856,15,Carlos Nascimento,783.213.427-78,1963-04-29,M,Médio,1746.18,Até R$ 2.640,N,2018-10-16
1857,15,Pedro Nascimento,921.648.523-42,1996-04-19,F,Pós-graduação,7952.25,De R$ 4.401 a R$ 8.000,N,2018-07-02
1858,15,João Silva,612.638.375-49,1979-03-10,F,Superior,4137.98,De R$ 2.641 a R$ 4.400,S,2018-10-08
1859,15,Diego Santos,678.212.685-14,1980-09-12,F,Superior,3955.92,De R$ 2.641 a R$ 4.400,S,2018-06-21
1860,16,Patrícia Nascimento,854.843.882-77,1986-12-25,M,Pós-graduação,1114.01,Até R$ 2.640,S,2021-03-08
1861,16,Juliana Alves,375.622.547-44,1989-04-01,F,Fundamental,7853.46,De R$ 4.401 a R$ 8.000,S,2021-02-16
1862,16,Larissa Costa,426.380.542-33,1980-02-05,M,Fundamental,4933.41,De R$ 4.401 a R$ 8.000,S,2021-02-02
1863,16,Bruno Oliveira,987.114.467-52,1974-12-08,M,Médio,2234.97,Até R$ 2.640,S,2021-01-17
1864,16,Diego Alves,485.354.912-47,1965-06-20,F,Pós-graduação,948.47,Até R$ 2.640,S,2021-06-17
1865,16,Ana Alves,633.685.886-82,1969-12-23,M,Fundamental,5207.74,De R$ 4.401 a R$ 8.000,N,2021-02-16
1866,16,Ana Nascimento,976.970.194-59,1996-06-10,M,Médio,6547.91,De R$ 4.401 a R$ 8.000,S,2021-07-11
1867,16,Camila Nascimento,789.644.891-83,2004-05-11,F,Fundamental,2251.1,Até R$ 2.640,N,2021-01-19
1868,16,Amanda Souza,656.962.184-80,2008-08-08,F,Pós-graduação,6525.13,De R$ 4.401 a R$ 8.000,N,2021-04-26
1869,16,Ana Nascimento,935.961.703-75,1981-12-22,F,Médio,1092.54,Até R$ 2.640,S,2021-05-08
1870,16,Ricardo Rodrigues,184.198.635-20,1970-08-26,F,Fundamental,7210.29,De R$ 4.401 a R$ 8.000,N,2021-07-13
1871,16,Fernanda Nascimento,924.416.253-12,1983-04-01,M,Superior,3174.03,De R$ 2.641 a R$ 4.400,S,2021-02-03
1872,16,Ricardo Souza,522.520.130-67,1992-07-26,F,Pós-graduação,2264.86,Até R$ 2.640,N,2021-03-30
1873,16,Juliana Costa,542.552.251-16,2012-03-19,M,Fundamental,7212.11,De R$ 4.401 a R$ 8.000,S,2021-03-26
1874,16,Diego Santos,805.619.255-27,1961-06-09,M,Pós-graduação,6632.82,De R$ 4.401 a R$ 8.000,N,2021-01-17
1875,16,Patrícia Oliveira,134.643.454-74,1973-05-23,M,Pós-graduação,7719.0,De R$ 4.401 a R$ 8.000,N,2021-07-12
1876,16,Camila Lima,908.467.752-34,1989-02-18,F,Superior,7314.81,De R$ 4.401 a R$ 8.000,S,2021-03-14
1877,16,Ana Silva,401.189.263-89,1990-11-25,M,Médio,7969.37,De R$ 4.401 a R$ 8.000,N,2021-02-13
1878,16,Felipe Santos,743.280.905-90,2009-04-01,F,Superior,1636.61,Até R$ 2.640,S,2021-03-31
1879,16,João Silva,575.716.277-38,1995-09-01,M,Superior,1623.84,Até R$ 2.640,N,2021-05-01
1880,16,Fernanda Alves,348.634.246-68,1962-02-10,M,Fundamental,1187.23,Até R$ 2.640,S,2021-03-02
1881,16,Fernanda Nascimento,852.742.537-18,1977-12-27,F,Fundamental,7881.99,De R$ 4.401 a R$ 8.000,S,2021-01-24
1882,16,Marcos Silva,609.853.539-65,1983-09-23,F,Médio,7614.83,De R$ 4.401 a R$ 8.000,N,2021-04-06
1883,16,Pedro Oliveira,247.550.529-38,1994-04-03,F,Pós-graduação,6022.92,De R$ 4.401 a R$ 8.000,S,2021-02-13
1884,16,Ana Ferreira,611.836.861-90,1967-11-27,M,Superior,3196.85,De R$ 2.641 a R$ 4.400,N,2021-02-24
1885,16,Diego Costa,185.602.519-78,1983-04-12,M,Médio,2491.12,Até R$ 2.640,N,2021-02-11
1886,16,Lucas Costa,563.103.621-60,1971-04-28,F,Pós-graduação,6747.56,De R$ 4.401 a R$ 8.000,N,2021-07-14
1887,16,Fernanda Souza,178.736.552-62,1995-11-26,F,Superior,7659.47,De R$ 4.401 a R$ 8.000,N,2021-05-18
1888,16,Lucas Nascimento,161.754.312-56,2001-11-26,M,Fundamental,6775.06,De R$ 4.401 a R$ 8.000,N,2021-02-13
1889,16,Vanessa Rodrigues,408.249.228-40,2005-10-11,F,Superior,2983.82,De R$ 2.641 a R$ 4.400,S,2021-04-05
1890,16,Felipe Costa,660.256.213-29,1964-10-23,M,Superior,3012.12,De R$ 2.641 a R$ 4.400,N,2021-03-22
1891,16,Marcos Oliveira,465.362.688-32,2014-03-29,M,Pós-graduação,6115.43,De R$ 4.401 a R$ 8.000,N,2021-03-30
1892,16,Carlos Nascimento,604.892.300-79,1967-11-21,M,Médio,6318.19,De R$ 4.401 a R$ 8.000,N,2021-03-21
1893,16,Felipe Lima,414.330.445-96,1960-03-23,F,Médio,6971.66,De R$ 4.401 a R$ 8.000,S,2021-06-01
1894,16,Felipe Alves,123.514.514-43,2006-05-14,M,Superior,2796.04,De R$ 2.641 a R$ 4.400,S,2021-02-11
1895,16,Lucas Ferreira,418.300.772-45,1963-12-04,M,Médio,2108.56,Até R$ 2.640,S,2021-01-24
1896,16,João Souza,725.861.640-64,1970-08-17,M,Médio,5899.28,De R$ 4.401 a R$ 8.000,N,2021-02-22
1897,16,Larissa Costa,154.159.307-30,1969-01-05,M,Médio,5937.42,De R$ 4.401 a R$ 8.000,S,2021-06-18
1898,16,Vanessa Nascimento,718.150.182-21,2000-01-29,F,Fundamental,4765.46,De R$ 4.401 a R$ 8.000,S,2021-03-11
1899,16,Bruno Santos,346.209.868-98,1986-09-19,F,Fundamental,7416.68,De R$ 4.401 a R$ 8.000,N,2021-07-02
1900,16,Carlos Costa,259.878.463-97,2009-10-08,M,Superior,3787.57,De R$ 2.641 a R$ 4.400,S,2021-06-14
1901,16,Camila Alves,436.988.473-11,1985-07-23,M,Fundamental,6886.89,De R$ 4.401 a R$ 8.000,S,2021-05-09
1902,16,Larissa Oliveira,823.222.123-70,1990-07-26,M,Pós-graduação,2408.89,Até R$ 2.640,S,2021-05-17
1903,16,Rafael Silva,832.332.579-24,1972-05-05,F,Fundamental,6411.61,De R$ 4.401 a R$ 8.000,N,2021-01-24
1904,16,Carlos Nascimento,581.954.258-26,2009-07-27,M,Pós-graduação,5769.87,De R$ 4.401 a R$ 8.000,N,2021-05-20
1905,16,Diego Lima,596.446.957-39,2003-12-30,M,Pós-graduação,6379.24,De R$ 4.401 a R$ 8.000,N,2021-06-09
1906,16,Ana Oliveira,917.393.660-11,1969-07-06,F,Superior,7277.63,De R$ 4.401 a R$ 8.000,N,2021-05-25
1907,16,Juliana Souza,298.917.886-27,1962-10-28,M,Pós-graduação,906.06,Até R$ 2.640,S,2021-02-27
1908,16,João Costa,716.784.881-58,1970-11-26,F,Pós-graduação,3613.06,De R$ 2.641 a R$ 4.400,N,2021-04-28
1909,16,Camila Ferreira,167.547.734-98,2002-05-11,M,Médio,943.45,Até R$ 2.640,N,2021-07-14
1910,16,João Santos,958.516.405-28,1972-09-28,F,Fundamental,1443.99,Até R$ 2.640,S,2021-05-19
1911,16,Marcos Silva,932.764.635-43,1960-11-12,M,Superior,2366.62,Até R$ 2.640,S,2021-07-15
1912,16,Ricardo Nascimento,240.395.654-47,1970-02-03,M,Médio,5264.02,De R$ 4.401 a R$ 8.000,S,2021-01-19
